year,state,republican,democrat,libertarian,margin,score,cs,ws,fs,rs
2000,wyoming,0.692227431,0.28298382,NA,-0.40924361099999995,0.45,0.45,NA,NA,NA
2004,alabama,0.624606898,0.368444023,NA,-0.256162875,0.5720663265306122,0.7366071428571429,0.35267857142857145,NA,NA
2004,alaska,0.610653299,0.355168619,NA,-0.25548467999999996,NA,NA,NA,NA,NA
2004,arizona,0.548694341,0.443968329,NA,-0.10472601200000003,NA,NA,NA,NA,NA
2004,arkansas,0.543059591,0.445476304,NA,-0.09758328700000002,0.6428571428571428,0.8489583333333334,0.3680555555555556,NA,NA
2004,california,0.44357696,0.543055575,NA,0.09947861499999999,0.46728691476590634,0.5294117647058824,0.38445378151260506,NA,NA
2004,colorado,0.517110954,0.470378423,NA,-0.046732530999999966,0.37912087912087916,0.453125,0.28846153846153844,NA,NA
2004,connecticut,0.439472779,0.54313709,NA,0.10366431100000001,0.5158730158730157,0.6111111111111112,0.3888888888888889,NA,NA
2004,delaware,0.457528186,0.533468376,NA,0.07594018999999996,NA,NA,NA,NA,NA
2004,district of columbia,0.093397661,0.89183869,NA,0.798441029,NA,NA,NA,NA,NA
2004,florida,0.520975162,0.4709111,NA,-0.05006406200000002,0.5007936507936508,0.5944444444444444,0.37592592592592594,NA,NA
2004,georgia,0.579747568,0.413749461,NA,-0.16599810700000006,0.5886243386243387,0.8333333333333334,0.25,NA,NA
2004,hawaii,0.452645957,0.540095522,NA,0.087449565,NA,NA,NA,NA,NA
2004,idaho,0.683909448,0.30264917,NA,-0.38126027799999995,NA,NA,NA,NA,NA
2004,illinois,0.444786268,0.548231602,NA,0.103445334,0.45014880952380965,0.6008064516129032,0.2708333333333333,NA,NA
2004,indiana,0.59944765,0.392629747,NA,-0.20681790300000003,0.5278745644599303,0.6432926829268293,0.37398373983739835,NA,NA
2004,iowa,0.499006575,0.492331317,NA,-0.006675258000000017,0.4398496240601504,0.47368421052631576,0.39473684210526316,NA,NA
2004,kansas,0.620039806,0.366230943,NA,-0.253808863,NA,NA,NA,NA,NA
2004,kentucky,0.595495138,0.39687073,NA,-0.19862440799999997,NA,NA,NA,NA,NA
2004,louisiana,0.567220213,0.422158647,NA,-0.14506156600000003,0.5794642857142857,0.74375,0.36041666666666666,NA,NA
2004,maine,0.445764574,0.535728557,NA,0.08996398299999997,NA,NA,NA,NA,NA
2004,maryland,0.429782178,0.559714676,NA,0.129932498,0.44111394557823136,0.5386904761904762,0.30952380952380953,NA,NA
2004,massachusetts,0.365884019,0.616166602,NA,0.25028258299999995,0.40488855116514694,0.4450354609929078,0.3528368794326241,NA,NA
2004,michigan,0.478120586,0.512307067,NA,0.034186480999999935,0.482034632034632,0.5727272727272728,0.3621212121212121,NA,NA
2004,minnesota,0.476135338,0.510896847,NA,0.034761509000000024,0.5252613240418118,0.6128048780487805,0.40853658536585363,NA,NA
2004,mississippi,0.590143741,0.401611126,NA,-0.18853261500000001,NA,NA,NA,NA,NA
2004,missouri,0.532961919,0.461004465,NA,-0.07195745400000003,0.5595238095238094,0.65,0.4388888888888889,NA,NA
2004,montana,0.590681432,0.385650284,NA,-0.205031148,NA,NA,NA,NA,NA
2004,nebraska,0.658986412,0.326821608,NA,-0.332164804,NA,NA,NA,NA,NA
2004,nevada,0.504696915,0.478780405,NA,-0.025916510000000004,NA,NA,NA,NA,NA
2004,new hampshire,0.48834343,0.502016108,NA,0.013672677999999938,0.36688311688311687,0.375,0.3560606060606061,NA,NA
2004,new jersey,0.462388117,0.52923409,NA,0.066845973,0.5307881773399015,0.6206896551724138,0.4109195402298851,NA,NA
2004,new mexico,0.498384248,0.490466796,NA,-0.007917451999999991,NA,NA,NA,NA,NA
2004,new york,0.3768653,0.561305813,NA,0.18444051300000003,0.4816602316602317,0.6182432432432432,0.29954954954954954,NA,NA
2004,north carolina,0.560171973,0.435831462,NA,-0.12434051099999999,NA,NA,NA,NA,NA
2004,north dakota,0.62861335,0.354988125,NA,-0.27362522499999997,NA,NA,NA,NA,NA
2004,ohio,0.508140243,0.487066852,NA,-0.021073391000000052,0.48095238095238096,0.5333333333333333,0.4111111111111111,NA,NA
2004,oklahoma,0.655704017,0.34429598300000003,NA,-0.311408034,NA,NA,NA,NA,NA
2004,oregon,0.471929167,0.51348663,NA,0.04155746300000007,0.3214285714285714,0.359375,0.2708333333333333,NA,NA
2004,pennsylvania,0.484236662,0.509238091,NA,0.025001428999999964,0.43112244897959184,0.5,0.3392857142857143,NA,NA
2004,rhode island,0.386714371,0.594234262,NA,0.20751989099999996,NA,NA,NA,NA,NA
2004,south carolina,0.579819497,0.409018359,NA,-0.17080113800000002,NA,NA,NA,NA,NA
2004,south dakota,0.599111317,0.384436459,NA,-0.21467485799999997,NA,NA,NA,NA,NA
2004,tennessee,0.567990895,0.425252911,NA,-0.14273798399999998,0.510204081632653,0.5833333333333334,0.4126984126984127,NA,NA
2004,texas,0.610858228,0.382242605,NA,-0.228615623,0.5289003759398496,0.6299342105263158,0.3861111111111111,NA,NA
2004,utah,0.715359479,0.259956415,NA,-0.45540306399999997,0.43452380952380953,0.4739583333333333,0.3819444444444445,NA,NA
2004,vermont,0.388013154,0.589374626,NA,0.20136147199999999,NA,NA,NA,NA,NA
2004,virginia,0.537319566,0.455259176,NA,-0.08206038999999998,0.4510679271708683,0.5453431372549019,0.3247549019607843,NA,NA
2004,washington,0.45640282,0.528211483,NA,0.071808663,0.40037593984962405,0.4342105263157895,0.35526315789473684,NA,NA
2004,west virginia,0.560707179,0.432051411,NA,-0.128655768,NA,NA,NA,NA,NA
2004,wisconsin,0.493198715,0.496997171,NA,0.0037984560000000056,0.5385952380952381,0.6625,0.36833333333333335,NA,NA
2004,wyoming,0.687395689,0.29023091,NA,-0.397164779,NA,NA,NA,NA,NA
2008,alabama,0.60316913,0.387404343,NA,-0.21576478700000007,0.5136904761904763,0.6333333333333333,0.3541666666666667,NA,NA
2008,alaska,0.594245195,0.378893736,NA,-0.21535145899999997,NA,NA,NA,NA,NA
2008,arizona,0.536352478,0.451152509,NA,-0.08519996899999999,0.47509157509157507,0.5833333333333334,0.32051282051282054,NA,NA
2008,arkansas,0.587159045,0.388646598,NA,-0.19851244700000004,NA,NA,NA,NA,NA
2008,california,0.369548588,0.610126383,NA,0.24057779499999998,0.47247953869047615,0.5670572916666666,0.3440755208333333,NA,NA
2008,colorado,0.447075221,0.536602368,NA,0.08952714700000003,0.5133128520225294,0.6115591397849462,0.3817204301075269,NA,NA
2008,connecticut,0.382214633,0.605888297,NA,0.223673664,0.5800000000000001,0.73,0.3833333333333333,NA,NA
2008,delaware,0.369470335,0.61942669,NA,0.24995635499999996,0.6409774436090225,0.8157894736842105,0.40789473684210525,NA,NA
2008,district of columbia,0.065325575,0.924571098,NA,0.859245523,NA,NA,NA,NA,NA
2008,florida,0.482153192,0.510333053,NA,0.028179860999999973,0.5663102820746133,0.7014331210191083,0.3869426751592357,NA,NA
2008,georgia,0.52204518,0.469901791,NA,-0.052143388999999984,0.5515010351966874,0.7198067632850241,0.32608695652173914,NA,NA
2008,hawaii,0.264362019,0.714529101,NA,0.450167082,NA,NA,NA,NA,NA
2008,idaho,0.615170915,0.360909876,NA,-0.25426103899999997,NA,NA,NA,NA,NA
2008,illinois,0.367809225,0.619181145,NA,0.25137191999999997,0.548076923076923,0.7019230769230769,0.34294871794871795,NA,NA
2008,indiana,0.489139072,0.499459116,0.010634833,0.010320043999999973,0.5357142857142857,0.6887755102040817,0.33163265306122447,NA,NA
2008,iowa,0.443932594,0.539280201,NA,0.09534760699999995,NA,NA,NA,NA,NA
2008,kansas,0.566122543,0.416519672,NA,-0.14960287099999997,0.5345238095238095,0.6516666666666666,0.38,NA,NA
2008,kentucky,0.573990211,0.411681138,NA,-0.16230907300000003,NA,NA,NA,NA,NA
2008,louisiana,0.585627213,0.399329138,NA,-0.186298075,0.6322393822393823,0.8175675675675675,0.38513513513513514,NA,NA
2008,maine,0.403840183,0.577057373,NA,0.17321719000000002,NA,NA,NA,NA,NA
2008,maryland,0.364745196,0.619193448,NA,0.254448252,NA,NA,NA,NA,NA
2008,massachusetts,0.357349593,0.613631991,NA,0.25628239799999997,0.4078947368421053,0.4605263157894737,0.33771929824561403,NA,NA
2008,michigan,0.409597057,0.574332473,NA,0.16473541600000002,0.5594047619047618,0.7325,0.33,NA,NA
2008,minnesota,0.43822931,0.540602927,NA,0.10237361700000003,0.4345238095238095,0.5208333333333334,0.3194444444444444,NA,NA
2008,mississippi,0.56176189,0.430015544,NA,-0.13174634599999996,0.5849206349206348,0.7125,0.4152777777777778,NA,NA
2008,missouri,0.494260744,0.492926479,NA,-0.0013342650000000011,NA,NA,NA,NA,NA
2008,montana,0.495324509,0.472684648,NA,-0.02263986100000004,NA,NA,NA,NA,NA
2008,nebraska,0.565318534,0.415982658,NA,-0.14933587599999998,NA,NA,NA,NA,NA
2008,nevada,0.426541151,0.551466759,NA,0.12492560799999997,0.4642857142857144,0.5324074074074074,0.3734567901234568,NA,NA
2008,new hampshire,0.445214285,0.541268971,NA,0.09605468600000006,NA,NA,NA,NA,NA
2008,new jersey,0.417039339,0.572721372,NA,0.15568203299999994,0.5194805194805195,0.6193181818181818,0.38636363636363635,NA,NA
2008,new mexico,0.417790348,0.569074803,NA,0.15128445500000004,0.5983709273182957,0.7280701754385965,0.4195906432748538,NA,NA
2008,new york,0.313172371,0.601569615,NA,0.28839724399999994,0.515036465036465,0.6261261261261262,0.3656156156156156,NA,NA
2008,north carolina,0.493747986,0.497036664,NA,0.0032886779999999893,0.49199507389162567,0.6314655172413793,0.30603448275862066,NA,NA
2008,north dakota,0.532501003,0.4462054,NA,-0.08629560300000005,0.5130621693121692,0.6342592592592593,0.3541666666666667,NA,NA
2008,ohio,0.469105784,0.515042701,NA,0.04593691700000002,0.5663919413919415,0.7003205128205128,0.38461538461538464,NA,NA
2008,oklahoma,0.656450811,0.343549189,NA,-0.31290162200000005,0.6058802308802308,0.7689393939393939,0.38257575757575757,NA,NA
2008,oregon,0.404009817,0.567488063,NA,0.163478246,0.3985714285714285,0.47,0.30333333333333334,NA,NA
2008,pennsylvania,0.441670525,0.54485528,NA,0.10318475500000007,0.5645161290322579,0.7056451612903226,0.3763440860215054,NA,NA
2008,rhode island,0.350578465,0.628640046,NA,0.278061581,0.5966386554621849,0.7941176470588235,0.3333333333333333,NA,NA
2008,south carolina,0.53873644,0.4489656,NA,-0.08977083999999996,0.620880574452003,0.7870370370370371,0.3915343915343915,NA,NA
2008,south dakota,0.531589764,0.447474311,NA,-0.084115453,NA,NA,NA,NA,NA
2008,tennessee,0.568969543,0.418285381,NA,-0.150684162,0.5393020221787345,0.6678082191780822,0.3664383561643836,NA,NA
2008,texas,0.554523605,0.436831214,NA,-0.11769239099999995,0.5612841173054588,0.6947408536585366,0.3832571138211382,NA,NA
2008,utah,0.625838697,0.344057457,NA,-0.28178124000000004,NA,NA,NA,NA,NA
2008,vermont,0.304492287,0.674556832,NA,0.3700645450000001,NA,NA,NA,NA,NA
2008,virginia,0.463305007,0.526294699,NA,0.06298969200000004,0.6056277056277056,0.7310606060606061,0.43434343434343436,NA,NA
2008,washington,0.404763049,0.576528922,NA,0.17176587300000007,0.4123376623376623,0.5,0.29545454545454547,NA,NA
2008,west virginia,0.557103431,0.425897504,NA,-0.13120592700000006,NA,NA,NA,NA,NA
2008,wisconsin,0.423136625,0.562177865,NA,0.13904124,0.45357142857142857,0.53125,0.35,NA,NA
2008,wyoming,0.647137746,0.325094938,NA,-0.32204280799999996,NA,NA,NA,NA,NA
2012,alabama,0.605458223,0.383590331,NA,-0.22186789199999996,0.5810416666666665,0.84375,0.4496875,NA,NA
2012,alaska,0.548015774,0.408126591,0.024599411,-0.13988918300000003,NA,NA,NA,NA,NA
2012,arizona,0.536545332,0.445897669,0.01396105,-0.09064766299999999,0.5748333333333334,0.75,0.48725,NA,NA
2012,arkansas,0.605669361,0.368789903,0.015218782,-0.23687945800000004,0.5933333333333334,0.5833333333333334,0.5983333333333334,NA,NA
2012,california,0.371203785,0.602389591,0.010984429,0.231185806,0.49615335169880626,0.5946969696969697,0.4475901875901876,NA,NA
